id,ONSET,DELTAST,BIOI,DUR,CPITCH,MPITCH,ACCIDENTAL,KEYSIG,MODE,BARLENGTH,PULSES,PHRASE,VOICE,ORNAMENT,COMMA,VERTINT12,ARTICULATION,DYN,dataset,melody,event
"Melch.EventId(0, 132, 56)",1152,0,12,36,66,38,1,2,9,72,6,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,132,56
"Melch.EventId(0, 133, 1)",60,0,1,12,60,35,0,-1,0,72,6,1,1,0,0,Chakra.None(),0,Chakra.None(),0,133,1
"Melch.EventId(0, 133, 2)",72,0,12,24,65,38,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,2
"Melch.EventId(0, 133, 3)",96,0,24,12,64,37,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,3
"Melch.EventId(0, 133, 4)",108,0,12,24,65,38,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,4
"Melch.EventId(0, 133, 5)",132,0,24,12,67,39,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,5
"Melch.EventId(0, 133, 6)",144,0,12,12,69,40,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,6
"Melch.EventId(0, 133, 7)",156,0,12,24,72,42,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,7
"Melch.EventId(0, 133, 8)",204,24,48,12,67,39,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,8
"Melch.EventId(0, 133, 9)",216,0,12,24,67,39,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,9
"Melch.EventId(0, 133, 10)",240,0,24,12,67,39,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,10
"Melch.EventId(0, 133, 11)",252,0,12,24,65,38,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,11
"Melch.EventId(0, 133, 12)",276,0,24,12,64,37,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,12
"Melch.EventId(0, 133, 13)",288,0,12,24,65,38,0,-1,0,72,6,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,133,13
"Melch.EventId(0, 133, 14)",348,36,60,12,60,35,0,-1,0,72,6,1,1,0,0,Chakra.None(),0,Chakra.None(),0,133,14
"Melch.EventId(0, 133, 15)",360,0,12,24,65,38,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,15
"Melch.EventId(0, 133, 16)",384,0,24,12,69,40,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,16
"Melch.EventId(0, 133, 17)",396,0,12,24,72,42,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,17
"Melch.EventId(0, 133, 18)",420,0,24,12,72,42,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,18
"Melch.EventId(0, 133, 19)",432,0,12,36,72,42,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,19
"Melch.EventId(0, 133, 20)",468,0,36,24,69,40,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,20
"Melch.EventId(0, 133, 21)",492,0,24,6,72,42,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,21
"Melch.EventId(0, 133, 22)",498,0,6,6,72,42,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,22
"Melch.EventId(0, 133, 23)",504,0,6,24,74,43,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,23
"Melch.EventId(0, 133, 24)",528,0,24,12,72,42,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,24
"Melch.EventId(0, 133, 25)",540,0,12,24,72,42,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,25
"Melch.EventId(0, 133, 26)",564,0,24,12,69,40,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,26
"Melch.EventId(0, 133, 27)",576,0,12,24,67,39,0,-1,0,72,6,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,133,27
"Melch.EventId(0, 133, 28)",636,36,60,6,69,40,0,-1,0,72,6,1,1,0,0,Chakra.None(),0,Chakra.None(),0,133,28
"Melch.EventId(0, 133, 29)",642,0,6,6,69,40,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,29
"Melch.EventId(0, 133, 30)",648,0,6,36,72,42,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,30
"Melch.EventId(0, 133, 31)",684,0,36,24,72,42,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,31
"Melch.EventId(0, 133, 32)",708,0,24,12,69,40,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,32
"Melch.EventId(0, 133, 33)",720,0,12,36,72,42,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,33
"Melch.EventId(0, 133, 34)",756,0,36,24,72,42,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,34
"Melch.EventId(0, 133, 35)",780,0,24,12,60,35,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,35
"Melch.EventId(0, 133, 36)",792,0,12,36,60,35,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,36
"Melch.EventId(0, 133, 37)",828,0,12,24,65,38,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,37
"Melch.EventId(0, 133, 38)",852,0,24,12,67,39,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,38
"Melch.EventId(0, 133, 39)",864,0,12,36,69,40,0,-1,0,72,6,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,133,39
"Melch.EventId(0, 133, 40)",924,24,60,12,60,35,0,-1,0,72,6,1,1,0,0,Chakra.None(),0,Chakra.None(),0,133,40
"Melch.EventId(0, 133, 41)",936,0,12,24,60,35,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,41
"Melch.EventId(0, 133, 42)",960,0,24,12,60,35,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,42
"Melch.EventId(0, 133, 43)",972,0,12,24,65,38,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,43
"Melch.EventId(0, 133, 44)",996,0,24,12,67,39,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,44
"Melch.EventId(0, 133, 45)",1008,0,12,12,69,40,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,45
"Melch.EventId(0, 133, 46)",1020,0,12,24,72,42,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,46
"Melch.EventId(0, 133, 47)",1068,24,48,6,72,42,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,47
"Melch.EventId(0, 133, 48)",1074,0,6,6,69,40,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,48
"Melch.EventId(0, 133, 49)",1080,0,6,12,67,39,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,49
"Melch.EventId(0, 133, 50)",1092,0,12,24,67,39,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,50
"Melch.EventId(0, 133, 51)",1116,0,24,24,65,38,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,51
"Melch.EventId(0, 133, 52)",1140,0,24,12,62,36,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,52
"Melch.EventId(0, 133, 53)",1152,0,12,36,60,35,0,-1,0,72,6,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,133,53
"Melch.EventId(0, 133, 54)",1200,12,48,12,60,35,0,-1,0,72,6,1,1,0,0,Chakra.None(),0,Chakra.None(),0,133,54
"Melch.EventId(0, 133, 55)",1212,0,12,12,60,35,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,55
"Melch.EventId(0, 133, 56)",1224,0,12,36,60,35,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,56
"Melch.EventId(0, 133, 57)",1260,0,36,24,65,38,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,57
"Melch.EventId(0, 133, 58)",1284,0,24,12,67,39,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,58
"Melch.EventId(0, 133, 59)",1296,0,12,60,69,40,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,59
"Melch.EventId(0, 133, 60)",1356,0,24,12,67,39,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,60
"Melch.EventId(0, 133, 61)",1368,0,12,36,67,39,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,61
"Melch.EventId(0, 133, 62)",1404,0,36,24,65,38,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,62
"Melch.EventId(0, 133, 63)",1428,0,24,12,64,37,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,63
"Melch.EventId(0, 133, 64)",1440,0,12,48,65,38,0,-1,0,72,6,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,133,64
"Melch.EventId(0, 133, 65)",1512,24,36,36,65,38,0,-1,0,72,6,1,1,0,0,Chakra.None(),0,Chakra.None(),0,133,65
"Melch.EventId(0, 133, 66)",1548,0,36,24,69,40,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,66
"Melch.EventId(0, 133, 67)",1572,0,24,12,72,42,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,67
"Melch.EventId(0, 133, 68)",1584,0,12,24,72,42,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,68
"Melch.EventId(0, 133, 69)",1608,0,24,12,72,42,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,69
"Melch.EventId(0, 133, 70)",1620,0,12,24,69,40,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,70
"Melch.EventId(0, 133, 71)",1644,0,24,12,72,42,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,71
"Melch.EventId(0, 133, 72)",1656,0,12,24,74,43,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,72
"Melch.EventId(0, 133, 73)",1680,0,24,12,72,42,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,73
"Melch.EventId(0, 133, 74)",1692,0,12,24,72,42,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,74
"Melch.EventId(0, 133, 75)",1716,0,24,12,69,40,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,75
"Melch.EventId(0, 133, 76)",1728,0,12,48,67,39,0,-1,0,72,6,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,133,76
"Melch.EventId(0, 133, 77)",1788,12,24,12,72,42,0,-1,0,72,6,1,1,0,0,Chakra.None(),0,Chakra.None(),0,133,77
"Melch.EventId(0, 133, 78)",1800,0,12,36,72,42,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,78
"Melch.EventId(0, 133, 79)",1836,0,36,24,72,42,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,79
"Melch.EventId(0, 133, 80)",1860,0,24,12,69,40,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,80
"Melch.EventId(0, 133, 81)",1872,0,12,48,72,42,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,81
"Melch.EventId(0, 133, 82)",1932,12,24,12,60,35,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,82
"Melch.EventId(0, 133, 83)",1944,0,12,36,60,35,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,83
"Melch.EventId(0, 133, 84)",1980,0,36,24,65,38,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,84
"Melch.EventId(0, 133, 85)",2004,0,24,12,67,39,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,85
"Melch.EventId(0, 133, 86)",2016,0,12,60,69,40,0,-1,0,72,6,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,133,86
"Melch.EventId(0, 133, 87)",2088,12,36,36,60,35,0,-1,0,72,6,1,1,0,0,Chakra.None(),0,Chakra.None(),0,133,87
"Melch.EventId(0, 133, 88)",2124,0,36,24,65,38,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,88
"Melch.EventId(0, 133, 89)",2148,0,24,12,67,39,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,89
"Melch.EventId(0, 133, 90)",2160,0,12,12,69,40,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,90
"Melch.EventId(0, 133, 91)",2172,0,12,24,72,42,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,91
"Melch.EventId(0, 133, 92)",2196,0,24,24,69,40,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,92
"Melch.EventId(0, 133, 93)",2220,0,24,12,67,39,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,93
"Melch.EventId(0, 133, 94)",2232,0,12,12,67,39,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,94
"Melch.EventId(0, 133, 95)",2244,0,12,24,67,39,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,95
"Melch.EventId(0, 133, 96)",2268,0,24,24,65,38,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,96
"Melch.EventId(0, 133, 97)",2292,0,24,12,64,37,0,-1,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,133,97
"Melch.EventId(0, 133, 98)",2304,0,12,60,65,38,0,-1,0,72,6,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,133,98
"Melch.EventId(0, 134, 1)",0,0,1,36,70,41,-1,-2,9,48,2,1,1,0,0,Chakra.None(),0,Chakra.None(),0,134,1
"Melch.EventId(0, 134, 2)",36,0,36,12,69,40,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,2
"Melch.EventId(0, 134, 3)",48,0,12,18,67,39,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,3
"Melch.EventId(0, 134, 4)",66,0,18,6,69,40,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,4
"Melch.EventId(0, 134, 5)",72,0,6,18,67,39,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,5
"Melch.EventId(0, 134, 6)",90,0,18,6,65,38,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,6
"Melch.EventId(0, 134, 7)",96,0,6,18,62,36,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,7
"Melch.EventId(0, 134, 8)",114,0,18,6,60,35,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,8
"Melch.EventId(0, 134, 9)",120,0,6,18,58,34,-1,-2,9,48,2,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,134,9
"Melch.EventId(0, 134, 10)",138,0,18,6,62,36,0,-2,9,48,2,1,1,0,0,Chakra.None(),0,Chakra.None(),0,134,10
"Melch.EventId(0, 134, 11)",144,0,6,18,65,38,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,11
"Melch.EventId(0, 134, 12)",162,0,18,6,62,36,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,12
"Melch.EventId(0, 134, 13)",168,0,6,18,60,35,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,13
"Melch.EventId(0, 134, 14)",186,0,18,6,60,35,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,14
"Melch.EventId(0, 134, 15)",192,0,6,36,60,35,0,-2,9,48,2,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,134,15
"Melch.EventId(0, 134, 16)",228,0,36,12,65,38,0,-2,9,48,2,1,1,0,0,Chakra.None(),0,Chakra.None(),0,134,16
"Melch.EventId(0, 134, 17)",240,0,12,18,67,39,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,17
"Melch.EventId(0, 134, 18)",258,0,18,6,67,39,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,18
"Melch.EventId(0, 134, 19)",264,0,6,18,67,39,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,19
"Melch.EventId(0, 134, 20)",282,0,18,6,65,38,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,20
"Melch.EventId(0, 134, 21)",288,0,6,18,67,39,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,21
"Melch.EventId(0, 134, 22)",306,0,18,6,72,42,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,22
"Melch.EventId(0, 134, 23)",312,0,6,18,72,42,0,-2,9,48,2,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,134,23
"Melch.EventId(0, 134, 24)",330,0,18,6,74,43,0,-2,9,48,2,1,1,0,0,Chakra.None(),0,Chakra.None(),0,134,24
"Melch.EventId(0, 134, 25)",336,0,6,18,72,42,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,25
"Melch.EventId(0, 134, 26)",354,0,18,6,70,41,-1,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,26
"Melch.EventId(0, 134, 27)",360,0,6,18,67,39,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,27
"Melch.EventId(0, 134, 28)",378,0,18,6,69,40,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,28
"Melch.EventId(0, 134, 29)",384,0,6,36,70,41,-1,-2,9,48,2,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,134,29
"Melch.EventId(0, 134, 30)",420,0,36,12,69,40,0,-2,9,48,2,1,1,0,0,Chakra.None(),0,Chakra.None(),0,134,30
"Melch.EventId(0, 134, 31)",432,0,12,18,67,39,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,31
"Melch.EventId(0, 134, 32)",450,0,18,6,69,40,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,32
"Melch.EventId(0, 134, 33)",456,0,6,18,67,39,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,33
"Melch.EventId(0, 134, 34)",474,0,18,6,65,38,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,34
"Melch.EventId(0, 134, 35)",480,0,6,18,67,39,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,35
"Melch.EventId(0, 134, 36)",498,0,18,6,72,42,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,36
"Melch.EventId(0, 134, 37)",504,0,6,18,72,42,0,-2,9,48,2,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,134,37
"Melch.EventId(0, 134, 38)",522,0,18,6,74,43,0,-2,9,48,2,1,1,0,0,Chakra.None(),0,Chakra.None(),0,134,38
"Melch.EventId(0, 134, 39)",528,0,6,18,72,42,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,39
"Melch.EventId(0, 134, 40)",546,0,18,6,70,41,-1,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,40
"Melch.EventId(0, 134, 41)",552,0,6,18,67,39,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,41
"Melch.EventId(0, 134, 42)",570,0,18,6,69,40,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,42
"Melch.EventId(0, 134, 43)",576,0,6,24,70,41,-1,-2,9,48,2,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,134,43
"Melch.EventId(0, 134, 44)",600,0,24,18,72,42,0,-2,9,48,2,1,1,0,0,Chakra.None(),0,Chakra.None(),0,134,44
"Melch.EventId(0, 134, 45)",618,0,18,6,70,41,-1,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,45
"Melch.EventId(0, 134, 46)",624,0,6,18,67,39,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,46
"Melch.EventId(0, 134, 47)",642,0,18,6,67,39,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,47
"Melch.EventId(0, 134, 48)",648,0,6,18,67,39,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,48
"Melch.EventId(0, 134, 49)",666,0,18,6,65,38,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,49
"Melch.EventId(0, 134, 50)",672,0,6,18,62,36,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,50
"Melch.EventId(0, 134, 51)",690,0,18,6,60,35,0,-2,9,48,2,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,134,51
"Melch.EventId(0, 134, 52)",696,0,6,18,58,34,-1,-2,9,48,2,1,1,0,0,Chakra.None(),0,Chakra.None(),0,134,52
"Melch.EventId(0, 134, 53)",714,0,18,6,62,36,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,53
"Melch.EventId(0, 134, 54)",720,0,6,18,65,38,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,54
"Melch.EventId(0, 134, 55)",738,0,18,6,62,36,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,55
"Melch.EventId(0, 134, 56)",744,0,6,18,60,35,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,56
"Melch.EventId(0, 134, 57)",762,0,18,6,60,35,0,-2,9,48,2,0,1,0,0,Chakra.None(),0,Chakra.None(),0,134,57
"Melch.EventId(0, 134, 58)",768,0,6,48,60,35,0,-2,9,48,2,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,134,58
"Melch.EventId(0, 135, 1)",48,0,1,24,67,39,0,0,0,72,3,1,1,0,0,Chakra.None(),0,Chakra.None(),0,135,1
"Melch.EventId(0, 135, 2)",72,0,24,24,72,42,0,0,0,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,135,2
"Melch.EventId(0, 135, 3)",96,0,24,36,60,35,0,0,0,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,135,3
"Melch.EventId(0, 135, 4)",132,0,36,12,60,35,0,0,0,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,135,4
"Melch.EventId(0, 135, 5)",144,0,12,24,64,37,0,0,0,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,135,5
"Melch.EventId(0, 135, 6)",168,0,24,24,62,36,0,0,0,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,135,6
"Melch.EventId(0, 135, 7)",192,0,24,24,60,35,0,0,0,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,135,7
"Melch.EventId(0, 135, 8)",216,0,24,36,67,39,0,0,0,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,135,8
"Melch.EventId(0, 135, 9)",252,0,36,12,67,39,0,0,0,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,135,9
"Melch.EventId(0, 135, 10)",264,0,12,24,67,39,0,0,0,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,135,10
"Melch.EventId(0, 135, 11)",288,0,24,24,69,40,0,0,0,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,135,11
"Melch.EventId(0, 135, 12)",312,0,24,24,67,39,0,0,0,72,3,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,135,12
"Melch.EventId(0, 135, 13)",336,0,24,24,64,37,0,0,0,72,3,1,1,0,0,Chakra.None(),0,Chakra.None(),0,135,13
"Melch.EventId(0, 135, 14)",360,0,24,24,72,42,0,0,0,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,135,14
"Melch.EventId(0, 135, 15)",384,0,24,36,60,35,0,0,0,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,135,15
"Melch.EventId(0, 135, 16)",420,0,36,12,60,35,0,0,0,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,135,16
"Melch.EventId(0, 135, 17)",432,0,12,24,64,37,0,0,0,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,135,17
"Melch.EventId(0, 135, 18)",456,0,24,36,62,36,0,0,0,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,135,18
"Melch.EventId(0, 135, 19)",492,0,36,12,60,35,0,0,0,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,135,19
"Melch.EventId(0, 135, 20)",504,0,12,36,62,36,0,0,0,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,135,20
"Melch.EventId(0, 135, 21)",540,0,36,12,64,37,0,0,0,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,135,21
"Melch.EventId(0, 135, 22)",552,0,12,24,65,38,0,0,0,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,135,22
"Melch.EventId(0, 135, 23)",576,0,24,24,67,39,0,0,0,72,3,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,135,23
"Melch.EventId(0, 135, 24)",624,24,48,24,67,39,0,0,0,72,3,1,1,0,0,Chakra.None(),0,Chakra.None(),0,135,24
"Melch.EventId(0, 135, 25)",648,0,24,24,72,42,0,0,0,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,135,25
"Melch.EventId(0, 135, 26)",672,0,24,36,60,35,0,0,0,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,135,26
"Melch.EventId(0, 135, 27)",708,0,36,12,60,35,0,0,0,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,135,27
"Melch.EventId(0, 135, 28)",720,0,12,24,64,37,0,0,0,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,135,28
"Melch.EventId(0, 135, 29)",744,0,24,24,62,36,0,0,0,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,135,29
"Melch.EventId(0, 135, 30)",768,0,24,24,60,35,0,0,0,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,135,30
"Melch.EventId(0, 135, 31)",792,0,24,36,67,39,0,0,0,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,135,31
"Melch.EventId(0, 135, 32)",828,0,36,12,67,39,0,0,0,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,135,32
